date,numday,pms_count,PMS_numkilled,MP_stories_total,AP_stories_total,TVShoot_stories_total
2001-06-10,526.0,0.0,0,12.835794,0,0
2001-06-11,527.0,0.0,0,22.839008,0,0
2001-06-12,528.0,0.0,0,11.037461,1,0
2001-06-13,529.0,0.0,0,5.7974753,0,0
2001-06-14,530.0,0.0,0,6.9177866,1,2
2001-06-15,531.0,0.0,0,3.0218246,0,0
2001-06-16,532.0,0.0,0,0.9460536,1,1
2001-06-17,533.0,0.0,0,5.908566,0,0
2001-06-18,534.0,0.0,0,0.0,0,0
2001-06-19,535.0,0.0,0,2.1269312,0,0
2001-06-20,536.0,0.0,0,0.0,1,0
2001-06-21,537.0,0.0,0,1.4642798,0,0
2001-06-22,538.0,0.0,0,0.0,0,0
2001-06-23,539.0,0.0,0,4.2538624,0,0
2001-06-24,540.0,0.0,0,0.9405105,0,0
2001-06-25,541.0,0.0,0,0.0,0,0
2001-06-26,542.0,0.0,0,2.1269312,0,0
2001-06-27,543.0,0.0,0,0.0,0,0
2001-06-28,544.0,0.0,0,3.367929,0,0
2001-06-29,545.0,0.0,0,0.0,0,0
2001-06-30,546.0,0.0,0,1.363334,0,1
2001-07-01,547.0,0.0,0,1.7321954,0,0
2001-07-02,548.0,0.0,0,0.0,0,0
2001-07-03,549.0,1.0,4,0.0,0,0
2001-07-04,550.0,0.0,0,2.726668,0,0
2001-07-05,551.0,0.0,0,2.6565645,0,1
2001-07-06,552.0,0.0,0,3.5027447,0,0
2001-07-07,553.0,0.0,0,1.363334,0,0
2001-07-08,554.0,0.0,0,5.521636,0,0
2001-07-09,555.0,0.0,0,0.0,0,0
2001-07-10,556.0,0.0,0,2.1269312,2,0
2001-07-11,557.0,0.0,0,5.0635834,2,0
2001-07-12,558.0,0.0,0,0.0,1,0
2001-07-13,559.0,0.0,0,0.0,0,0
2001-07-14,560.0,0.0,0,0.0,0,2
2001-07-15,561.0,0.0,0,1.083476,0,0
2001-07-16,562.0,0.0,0,6.748197,0,0
2001-07-17,563.0,0.0,0,0.5402905,0,0
2001-07-18,564.0,0.0,0,0.43090278,0,0
2001-07-19,565.0,0.0,0,0.0,0,1
2001-07-20,566.0,0.0,0,3.0993185,1,1
2001-07-21,567.0,0.0,0,0.96754843,0,0
2001-07-22,568.0,0.0,0,2.0326731,0,0
2001-07-23,569.0,0.0,0,0.6693392,0,1
2001-07-24,570.0,0.0,0,1.100242,0,1
2001-07-25,571.0,0.0,0,1.327182,0,0
2001-07-26,572.0,0.0,0,3.210407,0,0
2001-07-27,573.0,0.0,0,0.0,0,0
2001-07-28,574.0,0.0,0,0.0,0,0
2001-07-29,575.0,0.0,0,1.327182,0,0
2001-07-30,576.0,0.0,0,0.0,0,2
2001-07-31,577.0,0.0,0,0.5402905,0,0
2001-08-01,578.0,0.0,0,0.0,0,0
2001-08-02,579.0,0.0,0,0.0,0,3
2001-08-03,580.0,0.0,0,2.0731323,0,0
2001-08-04,581.0,0.0,0,0.0,0,0
2001-08-05,582.0,0.0,0,1.327182,1,2
2001-08-06,583.0,0.0,0,1.6316065,1,0
2001-08-07,584.0,0.0,0,2.6672215,1,0
2001-08-08,585.0,0.0,0,3.5027447,0,0
2001-08-09,586.0,0.0,0,2.7516272,0,0
2001-08-10,587.0,0.0,0,1.3758136,0,0
2001-08-11,588.0,0.0,0,1.3288223,0,0
2001-08-12,589.0,0.0,0,2.5319445,0,2
2001-08-13,590.0,0.0,0,0.0,1,1
2001-08-14,591.0,0.0,0,2.1269312,0,0
2001-08-15,592.0,0.0,0,2.548086,0,0
2001-08-16,593.0,0.0,0,1.327182,0,0
2001-08-17,594.0,0.0,0,0.0,0,0
2001-08-18,595.0,0.0,0,0.40501332,0,0
2001-08-19,596.0,0.0,0,4.2538624,0,0
2001-08-20,597.0,0.0,0,2.1269312,0,0
2001-08-21,598.0,0.0,0,0.0,0,0
2001-08-22,599.0,0.0,0,0.21631703,0,0
2001-08-23,600.0,0.0,0,1.8789688,0,0
2001-08-24,601.0,0.0,0,1.7808269,0,0
2001-08-25,602.0,0.0,0,0.0,0,0
2001-08-26,603.0,0.0,0,3.4541132,0,0
2001-08-27,604.0,0.0,0,0.0,0,0
2001-08-28,605.0,0.0,0,0.0,0,0
2001-08-29,606.0,0.0,0,0.0,0,0
2001-08-30,607.0,0.0,0,0.0,0,0
2001-08-31,608.0,0.0,0,4.817447,1,3
2001-09-01,609.0,0.0,0,5.0394025,1,0
2001-09-02,610.0,0.0,0,3.187348,0,1
2001-09-03,611.0,0.0,0,0.0,0,0
2001-09-04,612.0,0.0,0,6.39482,0,0
2001-09-05,613.0,0.0,0,0.56253517,0,0
2001-09-06,614.0,0.0,0,1.327182,0,0
2001-09-07,615.0,0.0,0,0.21631703,0,1
2001-09-08,616.0,1.0,5,0.0,0,1
2001-09-09,617.0,0.0,0,6.706115,1,2
2001-09-10,618.0,0.0,0,6.1216407,2,0
2001-09-11,619.0,0.0,0,9.421676,0,0
2001-09-12,620.0,0.0,0,66.255135,1,0
2001-09-13,621.0,0.0,0,8.110152,0,0
2001-09-14,622.0,0.0,0,9.739546,0,0
2001-09-15,623.0,0.0,0,5.0954504,0,0
2001-09-16,624.0,0.0,0,9.670705,0,0
2001-09-17,625.0,0.0,0,8.217404,2,0
2001-09-18,626.0,0.0,0,1.3569252,0,0
2001-09-19,627.0,0.0,0,3.6106915,1,0
2001-09-20,628.0,0.0,0,3.1221004,1,0
2001-09-21,629.0,0.0,0,1.9036244,0,0
2001-09-22,630.0,0.0,0,4.829927,0,0
2001-09-23,631.0,0.0,0,10.416342,0,0
2001-09-24,632.0,0.0,0,4.270167,1,1
2001-09-25,633.0,0.0,0,12.562514,1,1
2001-09-26,634.0,0.0,0,7.7738857,0,2
2001-09-27,635.0,0.0,0,1.6039858,0,4
2001-09-28,636.0,0.0,0,6.7683573,0,1
2001-09-29,637.0,0.0,0,7.600701,0,0
2001-09-30,638.0,0.0,0,13.856319,0,1
2001-10-01,639.0,0.0,0,5.7849956,1,0
2001-10-02,640.0,0.0,0,13.456469,0,0
2001-10-03,641.0,0.0,0,5.6372805,0,0
2001-10-04,642.0,0.0,0,4.7079644,0,0
2001-10-05,643.0,0.0,0,6.7537932,0,0
2001-10-06,644.0,0.0,0,3.108009,1,0
2001-10-07,645.0,0.0,0,7.5647726,0,0
2001-10-08,646.0,0.0,0,9.864395,0,1
2001-10-09,647.0,0.0,0,11.8684,0,0
2001-10-10,648.0,0.0,0,3.682908,0,1
2001-10-11,649.0,0.0,0,20.64989,1,0
2001-10-12,650.0,0.0,0,4.608443,1,0
2001-10-13,651.0,0.0,0,4.2538624,0,0
2001-10-14,652.0,0.0,0,8.950908,0,0
2001-10-15,653.0,0.0,0,12.776333,1,0
2001-10-16,654.0,0.0,0,4.7294593,0,1
2001-10-17,655.0,0.0,0,5.4296637,0,0
2001-10-18,656.0,0.0,0,2.1421862,1,0
2001-10-19,657.0,0.0,0,5.651628,0,0
2001-10-20,658.0,0.0,0,1.3758136,0,0
2001-10-21,659.0,0.0,0,3.4541132,1,0
2001-10-22,660.0,0.0,0,3.3415895,0,1
2001-10-23,661.0,0.0,0,6.3507104,0,0
2001-10-24,662.0,0.0,0,1.9036244,0,0
2001-10-25,663.0,0.0,0,6.88228,0,0
2001-10-26,664.0,0.0,0,7.6404023,2,0
2001-10-27,665.0,0.0,0,4.5738244,0,0
2001-10-28,666.0,0.0,0,11.904881,0,0
2001-10-29,667.0,0.0,0,1.3758136,1,1
2001-10-30,668.0,0.0,0,15.431867,0,0
2001-10-31,669.0,0.0,0,1.2080958,1,0
2001-11-01,670.0,0.0,0,1.9965214,2,0
2001-11-02,671.0,0.0,0,9.123724,1,0
2001-11-03,672.0,0.0,0,0.8359161,0,0
2001-11-04,673.0,0.0,0,4.6278152,0,0
2001-11-05,674.0,0.0,0,9.020607,0,0
2001-11-06,675.0,0.0,0,1.3758136,0,0
2001-11-07,676.0,0.0,0,8.3563595,0,1
2001-11-08,677.0,0.0,0,17.704016,0,0
2001-11-09,678.0,0.0,0,2.8572657,0,0
2001-11-10,679.0,0.0,0,2.7482615,0,0
2001-11-11,680.0,0.0,0,7.446634,0,0
2001-11-12,681.0,0.0,0,0.5402905,1,0
2001-11-13,682.0,0.0,0,1.9258691,0,0
2001-11-14,683.0,0.0,0,7.214553,0,0
2001-11-15,684.0,0.0,0,2.070374,1,0
2001-11-16,685.0,0.0,0,1.8897172,1,0
2001-11-17,686.0,0.0,0,3.4541132,0,0
2001-11-18,687.0,0.0,0,8.606616,0,0
2001-11-19,688.0,0.0,0,11.073268,0,1
2001-11-20,689.0,0.0,0,0.0,0,0
2001-11-21,690.0,0.0,0,1.363334,0,0
2001-11-22,691.0,0.0,0,5.436699,0,0
2001-11-23,692.0,0.0,0,7.7079754,0,1
2001-11-24,693.0,0.0,0,5.188509,0,0
2001-11-25,694.0,0.0,0,2.639449,0,0
2001-11-26,695.0,0.0,0,1.1028256,0,1
2001-11-27,696.0,0.0,0,2.654364,0,0
2001-11-28,697.0,0.0,0,8.19016,0,1
2001-11-29,698.0,0.0,0,7.529437,0,0
2001-11-30,699.0,0.0,0,12.560138,0,0
2001-12-01,700.0,0.0,0,2.9699051,0,0
2001-12-02,701.0,0.0,0,6.2503834,0,0
2001-12-03,702.0,0.0,0,4.878558,0,0
2001-12-04,703.0,0.0,0,3.3365607,0,0
2001-12-05,704.0,0.0,0,2.1269312,0,1
2001-12-06,705.0,0.0,0,0.40501332,0,4
2001-12-07,706.0,0.0,0,3.085267,0,0
2001-12-08,707.0,0.0,0,3.8591266,0,1
2001-12-09,708.0,0.0,0,3.4541132,0,0
2001-12-10,709.0,0.0,0,0.56253517,0,1
2001-12-11,710.0,0.0,0,1.9161041,0,0
2001-12-12,711.0,0.0,0,10.438057,0,1
2001-12-13,712.0,0.0,0,4.2401166,0,0
2001-12-14,713.0,0.0,0,15.2423935,0,0
2001-12-15,714.0,0.0,0,3.1575708,0,0
2001-12-16,715.0,0.0,0,5.9860578,0,0
2001-12-17,716.0,0.0,0,2.9369578,0,0
2001-12-18,717.0,0.0,0,0.6693392,0,0
2001-12-19,718.0,0.0,0,2.690516,0,0
2001-12-20,719.0,0.0,0,7.2270555,1,0
2001-12-21,720.0,0.0,0,7.696781,2,0
2001-12-22,721.0,0.0,0,2.074019,1,0
2001-12-23,722.0,0.0,0,7.7665315,0,0
2001-12-24,723.0,0.0,0,0.0,0,1
2001-12-25,724.0,0.0,0,2.1269312,0,0
2001-12-26,725.0,0.0,0,1.3191427,0,0
2001-12-27,726.0,0.0,0,5.3799825,0,1
2001-12-28,727.0,0.0,0,2.4522524,0,1
2001-12-29,728.0,0.0,0,2.32062,0,1
2001-12-30,729.0,0.0,0,4.1095166,0,0
2001-12-31,730.0,0.0,0,1.2409978,0,0
2002-01-01,731.0,0.0,0,3.5027447,0,0
2002-01-02,732.0,0.0,0,0.6693392,0,0
2002-01-03,733.0,0.0,0,8.942566,0,1
2002-01-04,734.0,0.0,0,4.1257114,0,0
2002-01-05,735.0,0.0,0,1.3455238,0,0
2002-01-06,736.0,0.0,0,2.1269312,0,0
2002-01-07,737.0,0.0,0,4.6650167,0,0
2002-01-08,738.0,0.0,0,1.327182,0,0
2002-01-09,739.0,0.0,0,2.4365475,0,0
2002-01-10,740.0,0.0,0,1.1250703,0,0
2002-01-11,741.0,0.0,0,1.579651,0,0
2002-01-12,742.0,0.0,0,0.0,0,0
2002-01-13,743.0,0.0,0,4.2538624,0,0
2002-01-14,744.0,0.0,0,0.96754843,0,0
2002-01-15,745.0,0.0,0,0.0,1,0
2002-01-16,746.0,0.0,0,2.1269312,0,3
2002-01-17,747.0,0.0,0,1.3758136,0,1
2002-01-18,748.0,0.0,0,0.0,0,1
2002-01-19,749.0,0.0,0,0.0,0,3
2002-01-20,750.0,0.0,0,1.7580849,0,0
2002-01-21,751.0,0.0,0,6.2298927,0,0
2002-01-22,752.0,0.0,0,0.99343795,1,0
2002-01-23,753.0,0.0,0,0.41087726,1,0
2002-01-24,754.0,0.0,0,1.4793658,0,0
2002-01-25,755.0,0.0,0,0.81002665,1,0
2002-01-26,756.0,0.0,0,0.0,0,0
2002-01-27,757.0,0.0,0,10.0411415,0,0
2002-01-28,758.0,0.0,0,1.7321954,0,0
2002-01-29,759.0,0.0,0,5.916577,0,0
2002-01-30,760.0,0.0,0,4.324446,0,0
2002-01-31,761.0,0.0,0,5.651628,0,0
2002-02-01,762.0,0.0,0,0.6693392,0,0
2002-02-02,763.0,0.0,0,0.56253517,0,0
2002-02-03,764.0,0.0,0,0.5402905,0,1
2002-02-04,765.0,0.0,0,5.68778,0,0
2002-02-05,766.0,0.0,0,0.0,0,0
2002-02-06,767.0,0.0,0,0.0,0,0
2002-02-07,768.0,0.0,0,5.7002597,0,0
2002-02-08,769.0,0.0,0,2.031217,0,0
2002-02-09,770.0,0.0,0,2.0056448,0,0
2002-02-10,771.0,0.0,0,3.1566405,0,0
2002-02-11,772.0,0.0,0,0.0,0,0
2002-02-12,773.0,0.0,0,5.651628,0,0
2002-02-13,774.0,0.0,0,2.5378084,0,0
2002-02-14,775.0,0.0,0,3.7546062,0,1
2002-02-15,776.0,0.0,0,0.0,0,0
2002-02-16,777.0,0.0,0,1.9965214,0,1
2002-02-17,778.0,0.0,0,1.4793658,0,0
2002-02-18,779.0,0.0,0,0.0,0,0
2002-02-19,780.0,0.0,0,0.0,0,1
2002-02-20,781.0,0.0,0,2.6389174,0,0
2002-02-21,782.0,0.0,0,0.5402905,1,0
2002-02-22,783.0,0.0,0,8.988548,0,0
2002-02-23,784.0,0.0,0,0.56253517,0,0
2002-02-24,785.0,0.0,0,2.674984,0,1
2002-02-25,786.0,0.0,0,0.0,0,4
2002-02-26,787.0,0.0,0,0.0,0,0
2002-02-27,788.0,0.0,0,2.6565645,0,1
2002-02-28,789.0,0.0,0,0.5296332,0,1
2002-03-01,790.0,0.0,0,0.0,0,0
2002-03-02,791.0,0.0,0,0.6693392,0,0
2002-03-03,792.0,0.0,0,4.648446,0,0
2002-03-04,793.0,0.0,0,2.7926123,0,0
2002-03-05,794.0,0.0,0,1.3758136,0,0
2002-03-06,795.0,0.0,0,0.40501332,0,2
2002-03-07,796.0,0.0,0,0.6784626,0,0
2002-03-08,797.0,0.0,0,1.1250703,0,0
2002-03-09,798.0,0.0,0,0.0,0,0
2002-03-10,799.0,0.0,0,2.5319445,0,2
2002-03-11,800.0,0.0,0,1.3758136,0,0
2002-03-12,801.0,0.0,0,2.1269312,0,2
2002-03-13,802.0,0.0,0,2.1269312,0,2
2002-03-14,803.0,0.0,0,3.4176102,0,0
2002-03-15,804.0,0.0,0,4.829927,0,0
2002-03-16,805.0,0.0,0,1.3758136,1,0
2002-03-17,806.0,0.0,0,1.5202427,0,0
2002-03-18,807.0,0.0,0,3.5027447,0,1
2002-03-19,808.0,0.0,0,2.726668,0,0
2002-03-20,809.0,0.0,0,0.0,0,0
2002-03-21,810.0,0.0,0,0.0,0,0
2002-03-22,811.0,1.0,4,2.557834,0,0
2002-03-23,812.0,0.0,0,1.327182,0,0
2002-03-24,813.0,0.0,0,1.1250703,0,0
2002-03-25,814.0,0.0,0,0.0,0,1
2002-03-26,815.0,0.0,0,0.40501332,0,0
2002-03-27,816.0,0.0,0,1.9965214,0,0
2002-03-28,817.0,0.0,0,6.1052732,0,0
2002-03-29,818.0,0.0,0,5.224317,1,2
2002-03-30,819.0,0.0,0,1.363334,1,0
2002-03-31,820.0,0.0,0,5.1066165,0,1
2002-04-01,821.0,0.0,0,3.7450652,0,0
2002-04-02,822.0,0.0,0,0.43090278,0,0
2002-04-03,823.0,0.0,0,9.141893,0,0
2002-04-04,824.0,0.0,0,1.327182,0,0
2002-04-05,825.0,0.0,0,8.692802,0,1
2002-04-06,826.0,0.0,0,1.3758136,0,0
2002-04-07,827.0,0.0,0,6.2865505,0,1
2002-04-08,828.0,0.0,0,0.0,0,2
2002-04-09,829.0,0.0,0,0.0,0,0
2002-04-10,830.0,0.0,0,1.327182,1,2
2002-04-11,831.0,0.0,0,5.629676,0,0
2002-04-12,832.0,0.0,0,0.65540355,0,0
2002-04-13,833.0,0.0,0,0.5296332,0,0
2002-04-14,834.0,0.0,0,5.629676,0,0
2002-04-15,835.0,0.0,0,2.4522524,0,0
2002-04-16,836.0,0.0,0,5.7002597,1,0
2002-04-17,837.0,0.0,0,3.0593774,0,1
2002-04-18,838.0,0.0,0,0.960536,0,1
2002-04-19,839.0,0.0,0,4.324446,0,1
2002-04-20,840.0,0.0,0,0.40501332,0,0
2002-04-21,841.0,0.0,0,8.235409,0,0
2002-04-22,842.0,0.0,0,6.4513774,0,1
2002-04-23,843.0,0.0,0,1.327182,1,0
2002-04-24,844.0,0.0,0,2.1269312,1,1
2002-04-25,845.0,0.0,0,2.8243637,0,0
2002-04-26,846.0,0.0,0,1.997144,0,5
2002-04-27,847.0,0.0,0,2.5261545,0,4
2002-04-28,848.0,0.0,0,4.0166483,0,0
2002-04-29,849.0,0.0,0,0.0,0,0
2002-04-30,850.0,0.0,0,0.0,1,0
2002-05-01,851.0,0.0,0,2.5319445,0,0
2002-05-02,852.0,0.0,0,1.363334,0,0
2002-05-03,853.0,0.0,0,3.2168994,0,0
2002-05-04,854.0,0.0,0,0.40501332,0,0
2002-05-05,855.0,0.0,0,1.0699238,0,2
2002-05-06,856.0,0.0,0,4.324446,0,0
2002-05-07,857.0,0.0,0,3.4902651,0,0
2002-05-08,858.0,0.0,0,1.363334,0,0
2002-05-09,859.0,0.0,0,6.584997,0,0
2002-05-10,860.0,0.0,0,2.343362,0,0
2002-05-11,861.0,0.0,0,0.0,0,0
2002-05-12,862.0,0.0,0,1.9965214,0,0
2002-05-13,863.0,0.0,0,5.4495163,0,0
2002-05-14,864.0,0.0,0,4.324446,0,4
2002-05-15,865.0,0.0,0,4.324446,0,2
2002-05-16,866.0,0.0,0,2.654364,0,0
2002-05-17,867.0,0.0,0,1.3758136,0,0
2002-05-18,868.0,0.0,0,0.0,2,1
2002-05-19,869.0,0.0,0,4.7298107,0,0
2002-05-20,870.0,0.0,0,1.9383488,0,0
2002-05-21,871.0,0.0,0,2.690516,2,0
2002-05-22,872.0,0.0,0,2.2911408,0,0
2002-05-23,873.0,0.0,0,2.0417964,3,0
2002-05-24,874.0,0.0,0,1.1989725,1,0
2002-05-25,875.0,0.0,0,0.0,1,0
2002-05-26,876.0,0.0,0,1.1250703,0,0
2002-05-27,877.0,0.0,0,0.6693392,0,0
2002-05-28,878.0,0.0,0,0.0,0,0
2002-05-29,879.0,0.0,0,0.5296332,1,0
2002-05-30,880.0,0.0,0,1.7942368,1,0
2002-05-31,881.0,0.0,0,0.0,0,0
2002-06-01,882.0,0.0,0,0.56253517,0,0
2002-06-02,883.0,0.0,0,2.654364,0,0
2002-06-03,884.0,0.0,0,0.0,0,0
2002-06-04,885.0,0.0,0,0.0,0,0
2002-06-05,886.0,0.0,0,0.7459503,0,0
2002-06-06,887.0,0.0,0,2.726668,0,0
2002-06-07,888.0,0.0,0,0.6693392,0,2
2002-06-08,889.0,0.0,0,3.0869982,1,0
2002-06-09,890.0,0.0,0,1.0743525,1,0
2002-06-10,891.0,0.0,0,2.045153,1,1
2002-06-11,892.0,0.0,0,6.8740964,0,0
2002-06-12,893.0,0.0,0,1.7742113,0,0
2002-06-13,894.0,0.0,0,0.6693392,0,0
2002-06-14,895.0,0.0,0,6.4513774,0,0
2002-06-15,896.0,0.0,0,3.7816346,0,0
2002-06-16,897.0,0.0,0,3.1793466,0,0
2002-06-17,898.0,0.0,0,0.0,0,1
2002-06-18,899.0,0.0,0,8.043508,0,0
2002-06-19,900.0,0.0,0,1.8897172,0,0
2002-06-20,901.0,0.0,0,3.8591266,0,0
2002-06-21,902.0,0.0,0,4.3261814,0,0
2002-06-22,903.0,0.0,0,0.0,0,0
2002-06-23,904.0,0.0,0,0.0,0,0
2002-06-24,905.0,0.0,0,7.051114,0,0
2002-06-25,906.0,0.0,0,4.9937854,0,0
2002-06-26,907.0,0.0,0,1.3758136,0,0
2002-06-27,908.0,0.0,0,3.5027447,0,0
2002-06-28,909.0,0.0,0,3.69105,0,0
2002-06-29,910.0,0.0,0,1.1989725,0,0
2002-06-30,911.0,0.0,0,1.9161041,0,0
2002-07-01,912.0,0.0,0,0.0,0,0
2002-07-02,913.0,0.0,0,0.6693392,0,2
2002-07-03,914.0,0.0,0,0.6693392,0,1
2002-07-04,915.0,0.0,0,1.9965214,2,7
2002-07-05,916.0,0.0,0,1.363334,0,5
2002-07-06,917.0,0.0,0,0.0,0,4
2002-07-07,918.0,0.0,0,2.3569446,0,3
2002-07-08,919.0,0.0,0,0.0,0,0
2002-07-09,920.0,0.0,0,2.045153,0,0
2002-07-10,921.0,0.0,0,3.022865,0,1
2002-07-11,922.0,0.0,0,1.5549954,0,0
2002-07-12,923.0,0.0,0,2.2128384,1,0
2002-07-13,924.0,0.0,0,0.0,0,0
2002-07-14,925.0,0.0,0,3.9213407,0,1
2002-07-15,926.0,0.0,0,0.0,0,0
2002-07-16,927.0,0.0,0,0.88565624,0,0
2002-07-17,928.0,0.0,0,2.3432481,0,0
2002-07-18,929.0,0.0,0,1.7683473,0,0
2002-07-19,930.0,0.0,0,0.0,0,0
2002-07-20,931.0,0.0,0,3.0944796,0,0
2002-07-21,932.0,0.0,0,4.2538624,0,0
2002-07-22,933.0,0.0,0,1.3758136,0,0
2002-07-23,934.0,0.0,0,0.6693392,0,0
2002-07-24,935.0,0.0,0,1.100242,0,0
2002-07-25,936.0,0.0,0,3.5400205,0,0
2002-07-26,937.0,0.0,0,0.0,0,1
2002-07-27,938.0,0.0,0,0.0,0,0
2002-07-28,939.0,0.0,0,1.327182,0,0
2002-07-29,940.0,0.0,0,4.324446,0,0
2002-07-30,941.0,0.0,0,0.0,0,1
2002-07-31,942.0,0.0,0,0.41087726,1,0
2002-08-01,943.0,0.0,0,0.0,0,0
2002-08-02,944.0,0.0,0,0.0,0,0
2002-08-03,945.0,0.0,0,0.0,0,1
2002-08-04,946.0,0.0,0,1.7321954,0,1
2002-08-05,947.0,0.0,0,0.0,0,3
2002-08-06,948.0,0.0,0,0.0,0,0
2002-08-07,949.0,0.0,0,0.0,0,0
2002-08-08,950.0,0.0,0,3.4902651,0,2
2002-08-09,951.0,0.0,0,5.7002597,0,0
2002-08-10,952.0,0.0,0,3.4541132,0,0
2002-08-11,953.0,0.0,0,3.885016,0,0
2002-08-12,954.0,0.0,0,1.327182,0,0
2002-08-13,955.0,0.0,0,0.0,0,0
2002-08-14,956.0,0.0,0,6.0859537,0,0
2002-08-15,957.0,0.0,0,0.0,0,4
2002-08-16,958.0,0.0,0,1.3413873,0,0
2002-08-17,959.0,0.0,0,1.1250703,0,0
2002-08-18,960.0,0.0,0,1.363334,0,0
2002-08-19,961.0,0.0,0,0.0,2,0
2002-08-20,962.0,0.0,0,1.363334,1,0
2002-08-21,963.0,0.0,0,8.344359,1,0
2002-08-22,964.0,0.0,0,2.1269312,1,0
2002-08-23,965.0,0.0,0,3.5529919,0,0
2002-08-24,966.0,0.0,0,2.1269312,0,0
2002-08-25,967.0,0.0,0,7.798283,1,0
2002-08-26,968.0,0.0,0,0.40501332,0,0
2002-08-27,969.0,0.0,0,0.0,0,0
2002-08-28,970.0,0.0,0,2.4193504,0,2
2002-08-29,971.0,0.0,0,0.0,0,0
2002-08-30,972.0,0.0,0,4.5407634,0,0
2002-08-31,973.0,0.0,0,1.6368877,0,0
2002-09-01,974.0,0.0,0,3.9056358,0,0
2002-09-02,975.0,0.0,0,0.0,0,0
2002-09-03,976.0,0.0,0,0.0,0,0
2002-09-04,977.0,0.0,0,0.43090278,0,1
2002-09-05,978.0,0.0,0,3.4902651,1,1
2002-09-06,979.0,0.0,0,3.1464446,0,1
2002-09-07,980.0,0.0,0,0.0,0,0
2002-09-08,981.0,0.0,0,6.9452515,0,0
2002-09-09,982.0,0.0,0,1.1250703,1,0
2002-09-10,983.0,0.0,0,10.983831,0,0
2002-09-11,984.0,0.0,0,14.016697,1,0
2002-09-12,985.0,0.0,0,27.307201,0,0
2002-09-13,986.0,0.0,0,17.544445,0,0
2002-09-14,987.0,0.0,0,2.7029958,0,0
2002-09-15,988.0,0.0,0,7.116992,0,0
2002-09-16,989.0,0.0,0,6.9433284,0,0
2002-09-17,990.0,0.0,0,3.3107967,0,0
2002-09-18,991.0,0.0,0,4.324446,0,0
2002-09-19,992.0,0.0,0,4.506971,0,0
2002-09-20,993.0,0.0,0,1.8674725,0,1
2002-09-21,994.0,0.0,0,7.9244065,0,0
2002-09-22,995.0,0.0,0,4.932325,0,0
2002-09-23,996.0,0.0,0,0.0,0,0
2002-09-24,997.0,0.0,0,2.5008838,0,0
2002-09-25,998.0,0.0,0,1.363334,0,2
2002-09-26,999.0,0.0,0,0.95116776,0,0
2002-09-27,1000.0,0.0,0,1.0604168,0,0
2002-09-28,1001.0,0.0,0,0.0,0,0
2002-09-29,1002.0,0.0,0,6.9207044,0,0
2002-09-30,1003.0,0.0,0,0.40501332,0,0
2002-10-01,1004.0,0.0,0,0.0,0,0
2002-10-02,1005.0,0.0,0,0.5296332,0,0
2002-10-03,1006.0,0.0,0,2.690516,0,6
2002-10-04,1007.0,0.0,0,3.3448699,1,4
2002-10-05,1008.0,0.0,0,2.1269312,1,1
2002-10-06,1009.0,0.0,0,3.0261111,0,3
2002-10-07,1010.0,0.0,0,0.0,0,4
2002-10-08,1011.0,0.0,0,4.829927,0,6
2002-10-09,1012.0,0.0,0,6.9788103,0,10
2002-10-10,1013.0,0.0,0,2.1889877,0,5
2002-10-11,1014.0,0.0,0,2.1196833,0,5
2002-10-12,1015.0,0.0,0,5.34708,0,3
2002-10-13,1016.0,0.0,0,6.998889,0,4
2002-10-14,1017.0,0.0,0,3.4902651,0,9
2002-10-15,1018.0,0.0,0,7.1971736,0,9
2002-10-16,1019.0,0.0,0,5.35956,0,8
2002-10-17,1020.0,0.0,0,3.828066,0,3
2002-10-18,1021.0,0.0,0,6.9198346,0,4
2002-10-19,1022.0,0.0,0,0.0,0,2
2002-10-20,1023.0,0.0,0,4.1234527,0,3
2002-10-21,1024.0,0.0,0,3.338983,0,8
2002-10-22,1025.0,0.0,0,1.327182,1,7
2002-10-23,1026.0,0.0,0,0.0,0,4
2002-10-24,1027.0,0.0,0,4.0788093,0,10
2002-10-25,1028.0,0.0,0,1.9270176,0,5
2002-10-26,1029.0,0.0,0,3.9815464,0,1
2002-10-27,1030.0,0.0,0,0.40501332,0,5
2002-10-28,1031.0,0.0,0,11.847089,0,11
2002-10-29,1032.0,0.0,0,2.2947307,1,2
2002-10-30,1033.0,0.0,0,1.1019733,0,3
2002-10-31,1034.0,0.0,0,0.43090278,0,2
2002-11-01,1035.0,0.0,0,6.3507104,0,4
2002-11-02,1036.0,0.0,0,0.0,1,1
2002-11-03,1037.0,0.0,0,0.5296332,0,0
2002-11-04,1038.0,0.0,0,1.0619811,0,2
2002-11-05,1039.0,0.0,0,0.6693392,0,0
2002-11-06,1040.0,0.0,0,0.6784626,0,3
2002-11-07,1041.0,0.0,0,0.0,0,2
2002-11-08,1042.0,0.0,0,3.5027447,0,2
2002-11-09,1043.0,0.0,0,0.0,0,0
2002-11-10,1044.0,0.0,0,1.3569252,1,3
2002-11-11,1045.0,0.0,0,1.1838655,1,3
2002-11-12,1046.0,0.0,0,1.5921307,0,1
2002-11-13,1047.0,0.0,0,0.40501332,0,0
2002-11-14,1048.0,0.0,0,4.1234527,0,1
2002-11-15,1049.0,0.0,0,0.0,0,0
2002-11-16,1050.0,0.0,0,0.0,0,0
2002-11-17,1051.0,0.0,0,6.1932607,0,0
2002-11-18,1052.0,0.0,0,0.0,0,1
